Zip_Code,Total_Mean,count,median_listing_price,month_date_yyyymm,FEMA_Impact,Post_Disaster,FEMA_Impact_Num
77441,31.944881797954437,10,472400,201608,Low Impact,0,0
77441,31.944881797954437,10,529945,202312,Low Impact,1,0
77441,31.944881797954437,10,484619,202303,Low Impact,1,0
77441,31.944881797954437,10,445000,201904,Low Impact,1,0
77441,31.944881797954437,10,532445,202407,Low Impact,1,0
77441,31.944881797954437,10,494463,202304,Low Impact,1,0
77441,31.944881797954437,10,543500,202306,Low Impact,1,0
77441,31.944881797954437,10,462043,201903,Low Impact,1,0
77441,31.944881797954437,10,625000,202207,Low Impact,1,0
77441,31.944881797954437,10,422939,202001,Low Impact,1,0
77441,31.944881797954437,10,451175,202011,Low Impact,1,0
77441,31.944881797954437,10,465000,201901,Low Impact,1,0
77441,31.944881797954437,10,447954,201908,Low Impact,1,0
77441,31.944881797954437,10,425444,202002,Low Impact,1,0
77441,31.944881797954437,10,449000,201805,Low Impact,1,0
77441,31.944881797954437,10,475000,201607,Low Impact,0,0
77441,31.944881797954437,10,449900,202005,Low Impact,1,0
77441,31.944881797954437,10,653700,202204,Low Impact,1,0
77441,31.944881797954437,10,520123,202412,Low Impact,1,0
77441,31.944881797954437,10,622656,202206,Low Impact,1,0
77441,31.944881797954437,10,428000,201709,Low Impact,1,0
77441,31.944881797954437,10,545000,202307,Low Impact,1,0
77441,31.944881797954437,10,526698,202104,Low Impact,1,0
77441,31.944881797954437,10,499815,202301,Low Impact,1,0
77441,31.944881797954437,10,540000,202408,Low Impact,1,0
77441,31.944881797954437,10,612225,202209,Low Impact,1,0
77441,31.944881797954437,10,427000,202010,Low Impact,1,0
77441,31.944881797954437,10,556306,202505,Low Impact,1,0
77441,31.944881797954437,10,567598,202504,Low Impact,1,0
77441,31.944881797954437,10,428517,201711,Low Impact,1,0
77441,31.944881797954437,10,454768,201807,Low Impact,1,0
77441,31.944881797954437,10,459763,201612,Low Impact,0,0
77441,31.944881797954437,10,659673,202205,Low Impact,1,0
77441,31.944881797954437,10,554975,202106,Low Impact,1,0
77441,31.944881797954437,10,534500,202305,Low Impact,1,0
77441,31.944881797954437,10,427350,201708,Low Impact,1,0
77441,31.944881797954437,10,454625,201907,Low Impact,1,0
77441,31.944881797954437,10,454725,202009,Low Impact,1,0
77441,31.944881797954437,10,537586,202502,Low Impact,1,0
77441,31.944881797954437,10,471950,201902,Low Impact,1,0
77441,31.944881797954437,10,451111,201905,Low Impact,1,0
77441,31.944881797954437,10,584000,202202,Low Impact,1,0
77441,31.944881797954437,10,560721,202111,Low Impact,1,0
77441,31.944881797954437,10,529637,202409,Low Impact,1,0
77441,31.944881797954437,10,443900,201803,Low Impact,1,0
77441,31.944881797954437,10,430950,201712,Low Impact,1,0
77441,31.944881797954437,10,425000,201710,Low Impact,1,0
77441,31.944881797954437,10,431620,202003,Low Impact,1,0
77441,31.944881797954437,10,528952,202402,Low Impact,1,0
77441,31.944881797954437,10,499973,202302,Low Impact,1,0
77441,31.944881797954437,10,434950,201802,Low Impact,1,0
77441,31.944881797954437,10,505153,202404,Low Impact,1,0
77441,31.944881797954437,10,556068,202107,Low Impact,1,0
77441,31.944881797954437,10,534625,202508,Low Impact,1,0
77441,31.944881797954437,10,565000,202210,Low Impact,1,0
77441,31.944881797954437,10,549575,202506,Low Impact,1,0
77441,31.944881797954437,10,455000,201611,Low Impact,0,0
77441,31.944881797954437,10,447450,201906,Low Impact,1,0
77441,31.944881797954437,10,539000,202511,Low Impact,1,0
77441,31.944881797954437,10,565947,202112,Low Impact,1,0
77441,31.944881797954437,10,520250,202501,Low Impact,1,0
77441,31.944881797954437,10,449900,201806,Low Impact,1,0
77441,31.944881797954437,10,443674,202101,Low Impact,1,0
77442,12.743855895418116,NA,422500,202207,NA,1,NA
77442,12.743855895418116,NA,399000,202106,NA,1,NA
77442,12.743855895418116,NA,250000,202402,NA,1,NA
77442,12.743855895418116,NA,249750,202303,NA,1,NA
77442,12.743855895418116,NA,157500,202412,NA,1,NA
77442,12.743855895418116,NA,177500,201801,NA,1,NA
77442,12.743855895418116,NA,175000,202302,NA,1,NA
77442,12.743855895418116,NA,291500,201905,NA,1,NA
77442,12.743855895418116,NA,194682,201909,NA,1,NA
77442,12.743855895418116,NA,336950,202009,NA,1,NA
77442,12.743855895418116,NA,174950,202301,NA,1,NA
77442,12.743855895418116,NA,502450,202111,NA,1,NA
77442,12.743855895418116,NA,377500,202005,NA,1,NA
77442,12.743855895418116,NA,175000,202312,NA,1,NA
77442,12.743855895418116,NA,184000,201812,NA,1,NA
77442,12.743855895418116,NA,427000,202511,NA,1,NA
77442,12.743855895418116,NA,165000,201607,NA,0,NA
77442,12.743855895418116,NA,150000,202501,NA,1,NA
77442,12.743855895418116,NA,339000,202110,NA,1,NA
77442,12.743855895418116,NA,262000,202204,NA,1,NA
77442,12.743855895418116,NA,185000,202311,NA,1,NA
77442,12.743855895418116,NA,170500,202003,NA,1,NA
77442,12.743855895418116,NA,239273,201908,NA,1,NA
77442,12.743855895418116,NA,NA,202011,NA,1,NA
77442,12.743855895418116,NA,158750,201910,NA,1,NA
77442,12.743855895418116,NA,167450,201709,NA,1,NA
77442,12.743855895418116,NA,75000,201609,NA,0,NA
77442,12.743855895418116,NA,127475,202309,NA,1,NA
77442,12.743855895418116,NA,266475,202305,NA,1,NA
77442,12.743855895418116,NA,382500,202205,NA,1,NA
77442,12.743855895418116,NA,395000,202107,NA,1,NA
77442,12.743855895418116,NA,395000,201805,NA,1,NA
77442,12.743855895418116,NA,199000,201811,NA,1,NA
77442,12.743855895418116,NA,140000,202001,NA,1,NA
77442,12.743855895418116,NA,368000,202006,NA,1,NA
77442,12.743855895418116,NA,142200,202002,NA,1,NA
77442,12.743855895418116,NA,234900,202307,NA,1,NA
77442,12.743855895418116,NA,234900,202306,NA,1,NA
77442,12.743855895418116,NA,156000,202004,NA,1,NA
77442,12.743855895418116,NA,137500,202505,NA,1,NA
77442,12.743855895418116,NA,127500,201705,NA,0,NA
77442,12.743855895418116,NA,499500,202102,NA,1,NA
77442,12.743855895418116,NA,289725,201808,NA,1,NA
77442,12.743855895418116,NA,126725,201706,NA,0,NA
77442,12.743855895418116,NA,186000,202308,NA,1,NA
77442,12.743855895418116,NA,249000,202202,NA,1,NA
77442,12.743855895418116,NA,95000,201702,NA,0,NA
77442,12.743855895418116,NA,169000,201904,NA,1,NA
77442,12.743855895418116,NA,48750,201608,NA,0,NA
77442,12.743855895418116,NA,297450,201804,NA,1,NA
77442,12.743855895418116,NA,346500,202008,NA,1,NA
77442,12.743855895418116,NA,200000,202406,NA,1,NA
77442,12.743855895418116,NA,427000,202510,NA,1,NA
77442,12.743855895418116,NA,90000,201701,NA,0,NA
77442,12.743855895418116,NA,269000,201907,NA,1,NA
77442,12.743855895418116,NA,204750,202310,NA,1,NA
77442,12.743855895418116,NA,409000,202105,NA,1,NA
77442,12.743855895418116,NA,75000,201611,NA,0,NA
77442,12.743855895418116,NA,NA,202210,NA,1,NA
77442,12.743855895418116,NA,144375,201912,NA,1,NA
77442,12.743855895418116,NA,150000,202504,NA,1,NA
77442,12.743855895418116,NA,247000,202109,NA,1,NA
77442,12.743855895418116,NA,150000,202503,NA,1,NA
77442,12.743855895418116,NA,422500,202206,NA,1,NA
77442,12.743855895418116,NA,464500,202508,NA,1,NA
77442,12.743855895418116,NA,175000,202401,NA,1,NA
77442,12.743855895418116,NA,240000,202209,NA,1,NA
77442,12.743855895418116,NA,95000,201703,NA,0,NA
77442,12.743855895418116,NA,150000,202506,NA,1,NA
77442,12.743855895418116,NA,205000,202407,NA,1,NA
77442,12.743855895418116,NA,312250,202103,NA,1,NA
77442,12.743855895418116,NA,199900,201802,NA,1,NA
77442,12.743855895418116,NA,183750,202512,NA,1,NA
77442,12.743855895418116,NA,160000,201704,NA,0,NA
77442,12.743855895418116,NA,297450,201806,NA,1,NA
77442,12.743855895418116,NA,334450,202010,NA,1,NA
77442,12.743855895418116,NA,198500,202410,NA,1,NA
77442,12.743855895418116,NA,169000,201809,NA,1,NA
77442,12.743855895418116,NA,200000,202404,NA,1,NA
77442,12.743855895418116,NA,169000,201902,NA,1,NA
77442,12.743855895418116,NA,61250,201610,NA,0,NA
77442,12.743855895418116,NA,221000,202203,NA,1,NA
77442,12.743855895418116,NA,279000,202304,NA,1,NA
77442,12.743855895418116,NA,177500,201712,NA,1,NA
77442,12.743855895418116,NA,206000,202108,NA,1,NA
77442,12.743855895418116,NA,250000,202403,NA,1,NA
77442,12.743855895418116,NA,450000,202509,NA,1,NA
77442,12.743855895418116,NA,200000,202405,NA,1,NA
77442,12.743855895418116,NA,165000,202411,NA,1,NA
77442,12.743855895418116,NA,479000,202507,NA,1,NA
77442,12.743855895418116,NA,276500,201906,NA,1,NA
77442,12.743855895418116,NA,184500,201707,NA,0,NA
77442,12.743855895418116,NA,499500,202101,NA,1,NA
77442,12.743855895418116,NA,346500,202007,NA,1,NA
77442,12.743855895418116,NA,150000,202502,NA,1,NA
77442,12.743855895418116,NA,212475,201708,NA,1,NA
77442,12.743855895418116,NA,177450,202212,NA,1,NA
77442,12.743855895418116,NA,140000,201911,NA,1,NA
77442,12.743855895418116,NA,166250,201710,NA,1,NA
77442,12.743855895418116,NA,600000,202208,NA,1,NA
77442,12.743855895418116,NA,186750,201810,NA,1,NA
77442,12.743855895418116,NA,297450,201803,NA,1,NA
77442,12.743855895418116,NA,166250,201711,NA,1,NA
77442,12.743855895418116,NA,409000,202104,NA,1,NA
77442,12.743855895418116,NA,235000,202408,NA,1,NA
77442,12.743855895418116,NA,509700,202012,NA,1,NA
77442,12.743855895418116,NA,169000,201903,NA,1,NA
77442,12.743855895418116,NA,424500,202201,NA,1,NA
77442,12.743855895418116,NA,232000,202409,NA,1,NA
77442,12.743855895418116,NA,247000,201901,NA,1,NA
77442,12.743855895418116,NA,499900,202112,NA,1,NA
77442,12.743855895418116,NA,297450,201807,NA,1,NA
77443,17.854902368201564,NA,495000,202506,NA,1,NA
77443,17.854902368201564,NA,325000,202009,NA,1,NA
77443,17.854902368201564,NA,229500,201712,NA,1,NA
77443,17.854902368201564,NA,131517,201702,NA,0,NA
77443,17.854902368201564,NA,131517,201704,NA,0,NA
77443,17.854902368201564,NA,434900,202211,NA,1,NA
77443,17.854902368201564,NA,377990,202304,NA,1,NA
77443,17.854902368201564,NA,131517,201706,NA,0,NA
77443,17.854902368201564,NA,450000,202508,NA,1,NA
77443,17.854902368201564,NA,393865,202309,NA,1,NA
77443,17.854902368201564,NA,347500,202511,NA,1,NA
77443,17.854902368201564,NA,229500,201710,NA,1,NA
77443,17.854902368201564,NA,395090,202408,NA,1,NA
77443,17.854902368201564,NA,359490,202306,NA,1,NA
77443,17.854902368201564,NA,33533,201612,NA,0,NA
77443,17.854902368201564,NA,131517,201709,NA,1,NA
77443,17.854902368201564,NA,549900,202002,NA,1,NA
77443,17.854902368201564,NA,497545,202410,NA,1,NA
77443,17.854902368201564,NA,496150,202206,NA,1,NA
77443,17.854902368201564,NA,281950,202201,NA,1,NA
77443,17.854902368201564,NA,549900,202004,NA,1,NA
77443,17.854902368201564,NA,495000,202505,NA,1,NA
77443,17.854902368201564,NA,230000,202204,NA,1,NA
77443,17.854902368201564,NA,368540,202310,NA,1,NA
77443,17.854902368201564,NA,296250,202512,NA,1,NA
77443,17.854902368201564,NA,362000,202503,NA,1,NA
77443,17.854902368201564,NA,372990,202305,NA,1,NA
77443,17.854902368201564,NA,33533,201610,NA,0,NA
77443,17.854902368201564,NA,366740,202303,NA,1,NA
77443,17.854902368201564,NA,450000,202509,NA,1,NA
77443,17.854902368201564,NA,367000,202502,NA,1,NA
77443,17.854902368201564,NA,474900,202208,NA,1,NA
77443,17.854902368201564,NA,347500,202510,NA,1,NA
77443,17.854902368201564,NA,472400,202209,NA,1,NA
77443,17.854902368201564,NA,230000,202203,NA,1,NA
77443,17.854902368201564,NA,325000,202101,NA,1,NA
77443,17.854902368201564,NA,325000,202010,NA,1,NA
77443,17.854902368201564,NA,131517,201708,NA,1,NA
77443,17.854902368201564,NA,131517,201705,NA,0,NA
77443,17.854902368201564,NA,549900,202005,NA,1,NA
77443,17.854902368201564,NA,82525,201701,NA,0,NA
77443,17.854902368201564,NA,492500,202411,NA,1,NA
77443,17.854902368201564,NA,336865,202311,NA,1,NA
77443,17.854902368201564,NA,495000,202507,NA,1,NA
77443,17.854902368201564,NA,375090,202403,NA,1,NA
77443,17.854902368201564,NA,33533,201611,NA,0,NA
77443,17.854902368201564,NA,195000,202205,NA,1,NA
77443,17.854902368201564,NA,229500,201711,NA,1,NA
77443,17.854902368201564,NA,600000,202412,NA,1,NA
77443,17.854902368201564,NA,131517,201703,NA,0,NA
77443,17.854902368201564,NA,549900,202003,NA,1,NA
77443,17.854902368201564,NA,281950,202110,NA,1,NA
77443,17.854902368201564,NA,378000,202401,NA,1,NA
77443,17.854902368201564,NA,317000,202504,NA,1,NA
77443,17.854902368201564,NA,391355,202402,NA,1,NA
77443,17.854902368201564,NA,229500,201801,NA,1,NA
77443,17.854902368201564,NA,549900,202006,NA,1,NA
77443,17.854902368201564,NA,585000,202501,NA,1,NA
77443,17.854902368201564,NA,33533,201609,NA,0,NA
77443,17.854902368201564,NA,131517,201707,NA,0,NA
77443,17.854902368201564,NA,367990,202308,NA,1,NA
77443,17.854902368201564,NA,424900,202212,NA,1,NA
77443,17.854902368201564,NA,375090,202312,NA,1,NA
77443,17.854902368201564,NA,395090,202409,NA,1,NA
77443,17.854902368201564,NA,150000,201802,NA,1,NA
77443,17.854902368201564,NA,474900,202207,NA,1,NA
77443,17.854902368201564,NA,445900,202210,NA,1,NA
77443,17.854902368201564,NA,354490,202307,NA,1,NA
77443,17.854902368201564,NA,424900,202301,NA,1,NA
77443,17.854902368201564,NA,281950,202202,NA,1,NA
77444,31.426321636619324,5,69900,201709,Low Impact,1,0
77444,31.426321636619324,5,149500,202109,Low Impact,1,0
77444,31.426321636619324,5,782000,202508,Low Impact,1,0
77444,31.426321636619324,5,127425,201611,Low Impact,0,0
77444,31.426321636619324,5,65000,202112,Low Impact,1,0
77444,31.426321636619324,5,189500,201610,Low Impact,0,0
77444,31.426321636619324,5,135000,202307,Low Impact,1,0
77444,31.426321636619324,5,782000,202509,Low Impact,1,0
77444,31.426321636619324,5,92500,202210,Low Impact,1,0
77444,31.426321636619324,5,244750,201905,Low Impact,1,0
77444,31.426321636619324,5,89900,201801,Low Impact,1,0
77444,31.426321636619324,5,749000,202408,Low Impact,1,0
77444,31.426321636619324,5,116750,201608,Low Impact,0,0
77444,31.426321636619324,5,176000,202007,Low Impact,1,0
77444,31.426321636619324,5,107250,202205,Low Impact,1,0
77444,31.426321636619324,5,219950,201805,Low Impact,1,0
77444,31.426321636619324,5,664500,202411,Low Impact,1,0
77444,31.426321636619324,5,500000,202504,Low Impact,1,0
77444,31.426321636619324,5,56250,201811,Low Impact,1,0
77444,31.426321636619324,5,732450,202510,Low Impact,1,0
77444,31.426321636619324,5,375000,202512,Low Impact,1,0
77444,31.426321636619324,5,53000,202004,Low Impact,1,0
77444,31.426321636619324,5,484625,202412,Low Impact,1,0
77444,31.426321636619324,5,349950,202008,Low Impact,1,0
77444,31.426321636619324,5,99900,202206,Low Impact,1,0
77444,31.426321636619324,5,147000,202306,Low Impact,1,0
77444,31.426321636619324,5,89900,201712,Low Impact,1,0
77444,31.426321636619324,5,350000,202403,Low Impact,1,0
77444,31.426321636619324,5,749750,202407,Low Impact,1,0
77444,31.426321636619324,5,249900,202105,Low Impact,1,0
77444,31.426321636619324,5,70000,202110,Low Impact,1,0
77444,31.426321636619324,5,70000,202111,Low Impact,1,0
77444,31.426321636619324,5,60000,201807,Low Impact,1,0
77444,31.426321636619324,5,416250,202501,Low Impact,1,0
77444,31.426321636619324,5,52500,201912,Low Impact,1,0
77444,31.426321636619324,5,45000,201910,Low Impact,1,0
77444,31.426321636619324,5,66150,201708,Low Impact,1,0
77444,31.426321636619324,5,92500,202211,Low Impact,1,0
77444,31.426321636619324,5,65000,202202,Low Impact,1,0
77444,31.426321636619324,5,169900,202012,Low Impact,1,0
77444,31.426321636619324,5,69900,201612,Low Impact,0,0
77444,31.426321636619324,5,242500,201901,Low Impact,1,0
77444,31.426321636619324,5,699900,202506,Low Impact,1,0
77444,31.426321636619324,5,57500,201808,Low Impact,1,0
77444,31.426321636619324,5,135000,202302,Low Impact,1,0
77444,31.426321636619324,5,135000,202304,Low Impact,1,0
77444,31.426321636619324,5,172450,201705,Low Impact,0,0
77444,31.426321636619324,5,229950,201804,Low Impact,1,0
77444,31.426321636619324,5,647200,202507,Low Impact,1,0
77444,31.426321636619324,5,73500,202203,Low Impact,1,0
77444,31.426321636619324,5,285000,201904,Low Impact,1,0
77444,31.426321636619324,5,109636,201909,Low Impact,1,0
77444,31.426321636619324,5,93625,202209,Low Impact,1,0
77444,31.426321636619324,5,162000,202208,Low Impact,1,0
77444,31.426321636619324,5,67450,201710,Low Impact,1,0
77444,31.426321636619324,5,57500,201810,Low Impact,1,0
77444,31.426321636619324,5,325000,202305,Low Impact,1,0
77444,31.426321636619324,5,115000,202212,Low Impact,1,0
77444,31.426321636619324,5,114925,201701,Low Impact,0,0
77444,31.426321636619324,5,174500,201706,Low Impact,0,0
77444,31.426321636619324,5,209900,202103,Low Impact,1,0
77444,31.426321636619324,5,699900,202511,Low Impact,1,0
77444,31.426321636619324,5,65000,202201,Low Impact,1,0
77444,31.426321636619324,5,239000,202104,Low Impact,1,0
77444,31.426321636619324,5,707000,202410,Low Impact,1,0
77444,31.426321636619324,5,219900,202108,Low Impact,1,0
77444,31.426321636619324,5,674000,202404,Low Impact,1,0
77444,31.426321636619324,5,180000,202402,Low Impact,1,0
77444,31.426321636619324,5,69900,201707,Low Impact,0,0
77444,31.426321636619324,5,793750,202405,Low Impact,1,0
77444,31.426321636619324,5,52500,202002,Low Impact,1,0
77444,31.426321636619324,5,169900,202107,Low Impact,1,0
77444,31.426321636619324,5,568725,202502,Low Impact,1,0
77444,31.426321636619324,5,115000,201812,Low Impact,1,0
77444,31.426321636619324,5,69900,201703,Low Impact,0,0
77444,31.426321636619324,5,244500,201906,Low Impact,1,0
77444,31.426321636619324,5,169900,202102,Low Impact,1,0
77444,31.426321636619324,5,250000,202207,Low Impact,1,0
77444,31.426321636619324,5,163500,201907,Low Impact,1,0
77444,31.426321636619324,5,85000,202301,Low Impact,1,0
77444,31.426321636619324,5,807500,202406,Low Impact,1,0
77444,31.426321636619324,5,48750,202003,Low Impact,1,0
77444,31.426321636619324,5,60000,201809,Low Impact,1,0
77444,31.426321636619324,5,52500,202001,Low Impact,1,0
77444,31.426321636619324,5,53000,202005,Low Impact,1,0
77444,31.426321636619324,5,195000,202303,Low Impact,1,0
77444,31.426321636619324,5,172450,201704,Low Impact,0,0
77444,31.426321636619324,5,751625,202409,Low Impact,1,0
77444,31.426321636619324,5,57500,201911,Low Impact,1,0
77444,31.426321636619324,5,59999,201806,Low Impact,1,0
77444,31.426321636619324,5,170000,201711,Low Impact,1,0
77444,31.426321636619324,5,209000,202312,Low Impact,1,0
77444,31.426321636619324,5,179450,202011,Low Impact,1,0
77444,31.426321636619324,5,189500,201609,Low Impact,0,0
77444,31.426321636619324,5,504950,202505,Low Impact,1,0
77444,31.426321636619324,5,145000,202309,Low Impact,1,0
77444,31.426321636619324,5,247400,202010,Low Impact,1,0
77444,31.426321636619324,5,285000,201902,Low Impact,1,0
77444,31.426321636619324,5,75500,202204,Low Impact,1,0
77444,31.426321636619324,5,159950,201702,Low Impact,0,0
77444,31.426321636619324,5,437500,202503,Low Impact,1,0
77444,31.426321636619324,5,190000,202401,Low Impact,1,0
77444,31.426321636619324,5,136568,201908,Low Impact,1,0
77444,31.426321636619324,5,145000,202310,Low Impact,1,0
77444,31.426321636619324,5,169900,202101,Low Impact,1,0
77444,31.426321636619324,5,225000,201607,Low Impact,0,0
77444,31.426321636619324,5,89900,201802,Low Impact,1,0
77444,31.426321636619324,5,145000,202308,Low Impact,1,0
77444,31.426321636619324,5,363650,202009,Low Impact,1,0
77444,31.426321636619324,5,196450,202006,Low Impact,1,0
77444,31.426321636619324,5,229950,201803,Low Impact,1,0
77444,31.426321636619324,5,177500,202311,Low Impact,1,0
77444,31.426321636619324,5,285000,201903,Low Impact,1,0
77445,21.54342282930498,8,261900,202202,Low Impact,1,0
77445,21.54342282930498,8,165000,201711,Low Impact,1,0
77445,21.54342282930498,8,304450,202406,Low Impact,1,0
77445,21.54342282930498,8,347000,202502,Low Impact,1,0
77445,21.54342282930498,8,185750,201907,Low Impact,1,0
77445,21.54342282930498,8,308468,202308,Low Impact,1,0
77445,21.54342282930498,8,292858,202206,Low Impact,1,0
77445,21.54342282930498,8,311175,202402,Low Impact,1,0
77445,21.54342282930498,8,344500,202506,Low Impact,1,0
77445,21.54342282930498,8,330000,202009,Low Impact,1,0
77445,21.54342282930498,8,371250,202409,Low Impact,1,0
77445,21.54342282930498,8,265247,202109,Low Impact,1,0
77445,21.54342282930498,8,345000,202511,Low Impact,1,0
77445,21.54342282930498,8,168725,201802,Low Impact,1,0
77445,21.54342282930498,8,246250,202303,Low Impact,1,0
77445,21.54342282930498,8,220000,201912,Low Impact,1,0
77445,21.54342282930498,8,169688,201804,Low Impact,1,0
77445,21.54342282930498,8,259925,202102,Low Impact,1,0
77445,21.54342282930498,8,329975,202407,Low Impact,1,0
77445,21.54342282930498,8,244000,201911,Low Impact,1,0
77445,21.54342282930498,8,312000,202401,Low Impact,1,0
77445,21.54342282930498,8,165000,201712,Low Impact,1,0
77445,21.54342282930498,8,380000,202412,Low Impact,1,0
77445,21.54342282930498,8,210000,202002,Low Impact,1,0
77445,21.54342282930498,8,163000,201708,Low Impact,1,0
77445,21.54342282930498,8,276950,202005,Low Impact,1,0
77445,21.54342282930498,8,252499,202305,Low Impact,1,0
77445,21.54342282930498,8,140000,201704,Low Impact,0,0
77445,21.54342282930498,8,261150,202003,Low Impact,1,0
77445,21.54342282930498,8,249000,202210,Low Impact,1,0
77445,21.54342282930498,8,163000,201707,Low Impact,0,0
77445,21.54342282930498,8,240495,202208,Low Impact,1,0
77445,21.54342282930498,8,289606,202306,Low Impact,1,0
77445,21.54342282930498,8,168000,201808,Low Impact,1,0
77445,21.54342282930498,8,309435,202309,Low Impact,1,0
77445,21.54342282930498,8,186750,201806,Low Impact,1,0
77445,21.54342282930498,8,262450,202203,Low Impact,1,0
77445,21.54342282930498,8,159900,201809,Low Impact,1,0
77445,21.54342282930498,8,304000,202307,Low Impact,1,0
77445,21.54342282930498,8,222500,202001,Low Impact,1,0
77445,21.54342282930498,8,250000,202212,Low Impact,1,0
77445,21.54342282930498,8,140000,201609,Low Impact,0,0
77445,21.54342282930498,8,247638,201910,Low Impact,1,0
77445,21.54342282930498,8,140000,201611,Low Impact,0,0
77445,21.54342282930498,8,350000,202508,Low Impact,1,0
77445,21.54342282930498,8,182250,201811,Low Impact,1,0
77445,21.54342282930498,8,257500,202012,Low Impact,1,0
77445,21.54342282930498,8,187675,201904,Low Impact,1,0
77445,21.54342282930498,8,283750,202007,Low Impact,1,0
77445,21.54342282930498,8,269999,202301,Low Impact,1,0
77445,21.54342282930498,8,163000,201709,Low Impact,1,0
77445,21.54342282930498,8,268250,202112,Low Impact,1,0
77445,21.54342282930498,8,269999,202302,Low Impact,1,0
77445,21.54342282930498,8,283625,202011,Low Impact,1,0
77445,21.54342282930498,8,291495,202106,Low Impact,1,0
77445,21.54342282930498,8,140000,201703,Low Impact,0,0
77445,21.54342282930498,8,356750,202509,Low Impact,1,0
77445,21.54342282930498,8,254999,202304,Low Impact,1,0
77445,21.54342282930498,8,259473,202103,Low Impact,1,0
77445,21.54342282930498,8,335000,202504,Low Impact,1,0
77445,21.54342282930498,8,298500,202405,Low Impact,1,0
77445,21.54342282930498,8,229750,201607,Low Impact,0,0
77445,21.54342282930498,8,201586,201903,Low Impact,1,0
77445,21.54342282930498,8,336250,202512,Low Impact,1,0
77445,21.54342282930498,8,267000,202110,Low Impact,1,0
77445,21.54342282930498,8,163000,201710,Low Impact,1,0
77445,21.54342282930498,8,299900,202312,Low Impact,1,0
77445,21.54342282930498,8,168250,201807,Low Impact,1,0
77445,21.54342282930498,8,140000,201608,Low Impact,0,0
77445,21.54342282930498,8,304450,202311,Low Impact,1,0
77445,21.54342282930498,8,355475,202510,Low Impact,1,0
77445,21.54342282930498,8,294250,202006,Low Impact,1,0
77445,21.54342282930498,8,140000,201701,Low Impact,0,0
77445,21.54342282930498,8,177700,201905,Low Impact,1,0
77445,21.54342282930498,8,150000,201803,Low Impact,1,0
77445,21.54342282930498,8,372000,202408,Low Impact,1,0
77445,21.54342282930498,8,140000,201612,Low Impact,0,0
77445,21.54342282930498,8,140000,201702,Low Impact,0,0
77445,21.54342282930498,8,255000,202104,Low Impact,1,0
77445,21.54342282930498,8,234063,201909,Low Impact,1,0
77445,21.54342282930498,8,140000,201705,Low Impact,0,0
77445,21.54342282930498,8,294964,202205,Low Impact,1,0
77445,21.54342282930498,8,327500,202505,Low Impact,1,0
77445,21.54342282930498,8,260000,202101,Low Impact,1,0
77445,21.54342282930498,8,284900,202204,Low Impact,1,0
77445,21.54342282930498,8,335000,202503,Low Impact,1,0
77445,21.54342282930498,8,238500,202209,Low Impact,1,0
77445,21.54342282930498,8,213701,201908,Low Impact,1,0
77445,21.54342282930498,8,269125,202111,Low Impact,1,0
77445,21.54342282930498,8,250248,202211,Low Impact,1,0
77445,21.54342282930498,8,276950,202004,Low Impact,1,0
77445,21.54342282930498,8,349225,202501,Low Impact,1,0
77445,21.54342282930498,8,267000,202105,Low Impact,1,0
77445,21.54342282930498,8,264997,202108,Low Impact,1,0
77445,21.54342282930498,8,203688,201901,Low Impact,1,0
77445,21.54342282930498,8,300000,202010,Low Impact,1,0
77445,21.54342282930498,8,320000,202507,Low Impact,1,0
77445,21.54342282930498,8,301225,202404,Low Impact,1,0
77445,21.54342282930498,8,203500,201902,Low Impact,1,0
77445,21.54342282930498,8,292500,202008,Low Impact,1,0
77445,21.54342282930498,8,162175,201810,Low Impact,1,0
77445,21.54342282930498,8,307450,202403,Low Impact,1,0
77445,21.54342282930498,8,198625,201812,Low Impact,1,0
77445,21.54342282930498,8,188225,201801,Low Impact,1,0
77445,21.54342282930498,8,335000,202411,Low Impact,1,0
77445,21.54342282930498,8,275400,202107,Low Impact,1,0
77445,21.54342282930498,8,265000,202201,Low Impact,1,0
77445,21.54342282930498,8,249999,202207,Low Impact,1,0
77445,21.54342282930498,8,302200,202310,Low Impact,1,0
77445,21.54342282930498,8,140000,201610,Low Impact,0,0
77445,21.54342282930498,8,184813,201805,Low Impact,1,0
77445,21.54342282930498,8,155500,201706,Low Impact,0,0
77445,21.54342282930498,8,179900,201906,Low Impact,1,0
77445,21.54342282930498,8,335000,202410,Low Impact,1,0
77446,26.885562630677533,NA,254125,202011,NA,1,NA
77446,26.885562630677533,NA,225000,201905,NA,1,NA
77446,26.885562630677533,NA,215000,201709,NA,1,NA
77446,26.885562630677533,NA,135000,201809,NA,1,NA
77446,26.885562630677533,NA,300000,202004,NA,1,NA
77446,26.885562630677533,NA,323000,201907,NA,1,NA
77446,26.885562630677533,NA,233750,202209,NA,1,NA
77446,26.885562630677533,NA,599999,202505,NA,1,NA
77446,26.885562630677533,NA,212425,202301,NA,1,NA
77446,26.885562630677533,NA,255500,202012,NA,1,NA
77446,26.885562630677533,NA,297500,201912,NA,1,NA
77446,26.885562630677533,NA,240475,202407,NA,1,NA
77446,26.885562630677533,NA,215000,202212,NA,1,NA
77446,26.885562630677533,NA,210950,202306,NA,1,NA
77446,26.885562630677533,NA,239500,202207,NA,1,NA
